# mapping_set_id: https://w3id.org/commons/ols/mappings/efo.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/efo
#   local_id: efo.ols
# local_name: efo.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   EFO: http://purl.obolibrary.org/obo/EFO_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   EFO_2: http://www.ebi.ac.uk/efo/EFO_
#   MO: http://purl.obolibrary.org/obo/MO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   SCTID: http://snomed.info/id/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MedDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   CL: http://purl.obolibrary.org/obo/CL_
#   NCIt: http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=
#   DOID_2: 'https://www.ebi.ac.uk/ols/ontologies/doid/terms?obo_id=DOID:'
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   MeSH: http://id.nlm.nih.gov/mesh/
#   SNOMEDCT: http://snomed.info/id/
#   ICD10: https://icd.who.int/browse10/2019/en#/
#   ICD9: http://www.icd9data.com/getICD9Code.ashx?icd9=
#   Wikipedia: http://en.wikipedia.org/wiki/
#   HGNC: 'https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   NCIm: http://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?dictionary=NCI%20MetaThesaurus&code=
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   TADS: http://purl.obolibrary.org/obo/TADS_
#   TGMA: http://purl.obolibrary.org/obo/TGMA_
#   OMIMPS: https://omim.org/MIM:PS
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   ICD10CM: https://icd.codes/icd10cm/
#   MP: http://purl.obolibrary.org/obo/MP_
#   OGMS: http://purl.obolibrary.org/obo/OGMS_
#   PO: http://purl.obolibrary.org/obo/PO_
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MA_2: 'http://www.informatics.jax.org/searches/AMA.cgi?id=MA:'
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   FBdv: http://purl.obolibrary.org/obo/FBdv_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   JAX: https://www.jax.org/strain/
#   RGD: https://rgd.mcw.edu/rgdweb/search/search.html?term=
#   IDOMAL: http://purl.obolibrary.org/obo/IDOMAL_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   HP_2: 'https://hpo.jax.org/app/browse/term/HP:'
#   DSSTox_Generic_SID: https://pubchem.ncbi.nlm.nih.gov/substance/
#   DSSTox_CID: https://pubchem.ncbi.nlm.nih.gov/compound/
#   MFOMD: http://purl.obolibrary.org/obo/MFOMD_
#   OBI: http://purl.obolibrary.org/obo/OBI_
#   GO: http://purl.obolibrary.org/obo/GO_
#   CMO: http://purl.obolibrary.org/obo/CMO_
#   coriell: http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=
#   SCTID_2010_1_31: http://snomed.info/id/
#   ATC_code: http://www.whocc.no/atc_ddd_index/?code=
#   IDO: http://purl.obolibrary.org/obo/IDO_
#   UniProt: https://purl.uniprot.org/uniprot/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   ERO: http://purl.obolibrary.org/obo/ERO_
#   BAO: http://bioportal.bioontology.org/ontologies/BAO/bao:BAO_
#   FBDV: http://purl.obolibrary.org/obo/FBdv_
#   FMA_2: 'https://www.ebi.ac.uk/ols/ontologies/fma/terms?obo_id=FMA:'
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   doi: http://dx.doi.org/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   OAE: http://purl.obolibrary.org/obo/OAE_
#   snomedct: http://snomed.info/id/
#   uniprot.disease: https://www.uniprot.org/diseases/
#   Reactome: https://www.reactome.org/content/detail/
#   HMDB: http://www.hmdb.ca/metabolites/
#   MedGen: https://www.ncbi.nlm.nih.gov/medgen/
#   SYMP: http://purl.obolibrary.org/obo/SYMP_
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   CHMO: http://purl.obolibrary.org/obo/CHMO_
#   PRIDE: http://purl.obolibrary.org/obo/PRIDE_
#   MEDGEN: https://www.ncbi.nlm.nih.gov/medgen/
#   CLO_2: https://www.ebi.ac.uk/ols/ontologies/clo/terms?short_form=CLO_
#   hpscreg: https://hpscreg.eu/cell-line/
#   jax: https://www.jax.org/strain/
#   ENM: http://purl.enanomapper.org/onto/ENM_
#   NPO: http://purl.bioontology.org/ontology/npo#NPO_
#   TXPO: http://purl.obolibrary.org/obo/TXPO_
#   Medgen: https://www.ncbi.nlm.nih.gov/medgen/
#   MGI: http://www.informatics.jax.org/accession/
#   PubChem: https://pubchem.ncbi.nlm.nih.gov/compound/
#   VT: http://purl.obolibrary.org/obo/VT_
#   PR: http://purl.obolibrary.org/obo/PR_
#   T3DB: http://www.t3db.org/toxins/
#   DERMO: http://purl.obolibrary.org/obo/DERMO_
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
EFO_2:0000555	oboInOwl:hasDbXref	ICD10:K58	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	ICD10CM:K58	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	MESH:D043183	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	MONDO:0005052	semapv:UnspecifiedMatching	irritable bowel syndrome	irritable bowel syndrome
EFO_2:0000555	oboInOwl:hasDbXref	MeSH:D043183	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	MedDRA:10023003	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	NCIT:C82343	semapv:UnspecifiedMatching	irritable bowel syndrome	Irritable Bowel Syndrome
EFO_2:0000555	oboInOwl:hasDbXref	NCIt:C82343	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	SCTID:10743008	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	SNOMEDCT:10743008	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000555	oboInOwl:hasDbXref	UMLS:C0022104	semapv:UnspecifiedMatching	irritable bowel syndrome	
EFO_2:0000556	oboInOwl:hasDbXref	DOID:326	semapv:UnspecifiedMatching	ischemia	ischemia
EFO_2:0000556	oboInOwl:hasDbXref	MeSH:D007511	semapv:UnspecifiedMatching	ischemia	
EFO_2:0000556	oboInOwl:hasDbXref	MedDRA:10054438	semapv:UnspecifiedMatching	ischemia	
EFO_2:0000556	oboInOwl:hasDbXref	NCIt:C34738	semapv:UnspecifiedMatching	ischemia	
EFO_2:0000556	oboInOwl:hasDbXref	SNOMEDCT:52674009	semapv:UnspecifiedMatching	ischemia	
EFO_2:0000557	oboInOwl:hasDbXref	DOID:14203	semapv:UnspecifiedMatching	juvenile dermatomyositis	childhood type dermatomyositis
EFO_2:0000557	oboInOwl:hasDbXref	GARD:0006805	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	MESH:C000598745	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	MESH:C538250	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	MONDO:0008054	semapv:UnspecifiedMatching	juvenile dermatomyositis	juvenile dermatomyositis
EFO_2:0000557	oboInOwl:hasDbXref	MedDRA:10008521	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	MedDRA:10078425	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	NCIT:C27576	semapv:UnspecifiedMatching	juvenile dermatomyositis	Childhood Dermatomyositis
EFO_2:0000557	oboInOwl:hasDbXref	NCIt:C27576	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	OMIM:160750	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	Orphanet:93672	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	SCTID:1212005	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	SNOMEDCT:1212005	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000557	oboInOwl:hasDbXref	UMLS:C2931785	semapv:UnspecifiedMatching	juvenile dermatomyositis	
EFO_2:0000558	oboInOwl:hasDbXref	DOID:8632	semapv:UnspecifiedMatching	Kaposi's sarcoma	Kaposi's sarcoma
EFO_2:0000558	oboInOwl:hasDbXref	EFO_2:0000558	semapv:UnspecifiedMatching	Kaposi's sarcoma	Kaposi's sarcoma
EFO_2:0000558	oboInOwl:hasDbXref	GARD:0006814	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	HP:0100726	semapv:UnspecifiedMatching	Kaposi's sarcoma	Kaposi sarkomu
EFO_2:0000558	oboInOwl:hasDbXref	ICD9:176	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	MESH:D012514	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	MONDO:0005055	semapv:UnspecifiedMatching	Kaposi's sarcoma	Kaposi's sarcoma
EFO_2:0000558	oboInOwl:hasDbXref	MedDRA:10023284	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	NCIT:C9087	semapv:UnspecifiedMatching	Kaposi's sarcoma	Kaposi Sarcoma
EFO_2:0000558	oboInOwl:hasDbXref	OMIM:148000	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	Orphanet:33276	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000558	oboInOwl:hasDbXref	SCTID:109385007	semapv:UnspecifiedMatching	Kaposi's sarcoma	
EFO_2:0000559	oboInOwl:hasDbXref	DOID:5521	semapv:UnspecifiedMatching	keratinizing squamous cell carcinoma	keratinizing squamous cell carcinoma
EFO_2:0000559	oboInOwl:hasDbXref	EFO_2:0000559	semapv:UnspecifiedMatching	keratinizing squamous cell carcinoma	keratinizing squamous cell carcinoma
EFO_2:0000559	oboInOwl:hasDbXref	MONDO:0005056	semapv:UnspecifiedMatching	keratinizing squamous cell carcinoma	keratinizing squamous cell carcinoma
EFO_2:0000559	oboInOwl:hasDbXref	NCIT:C4105	semapv:UnspecifiedMatching	keratinizing squamous cell carcinoma	Keratinizing Squamous Cell Carcinoma
EFO_2:0000559	oboInOwl:hasDbXref	UMLS:C0334247	semapv:UnspecifiedMatching	keratinizing squamous cell carcinoma	
EFO_2:0000562	oboInOwl:hasDbXref	MO:471	semapv:UnspecifiedMatching	labelling	
EFO_2:0000562	oboInOwl:hasDbXref	NCIt:C54694	semapv:UnspecifiedMatching	labelling	
EFO_2:0000563	oboInOwl:hasDbXref	DOID:0050872	semapv:UnspecifiedMatching	large cell neuroendocrine carcinoma	large cell neuroendocrine carcinoma
EFO_2:0000563	oboInOwl:hasDbXref	EFO_2:0000563	semapv:UnspecifiedMatching	large cell neuroendocrine carcinoma	large cell neuroendocrine carcinoma
EFO_2:0000563	oboInOwl:hasDbXref	MONDO:0005057	semapv:UnspecifiedMatching	large cell neuroendocrine carcinoma	large cell neuroendocrine carcinoma
EFO_2:0000563	oboInOwl:hasDbXref	NCIT:C6875	semapv:UnspecifiedMatching	large cell neuroendocrine carcinoma	Large Cell Neuroendocrine Carcinoma
EFO_2:0000563	oboInOwl:hasDbXref	UMLS:C1265996	semapv:UnspecifiedMatching	large cell neuroendocrine carcinoma	
EFO_2:0000564	oboInOwl:hasDbXref	DOID:1967	semapv:UnspecifiedMatching	leiomyosarcoma	leiomyosarcoma
EFO_2:0000564	oboInOwl:hasDbXref	EFO_2:0000564	semapv:UnspecifiedMatching	leiomyosarcoma	leiomyosarcoma
EFO_2:0000564	oboInOwl:hasDbXref	GARD:0006880	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	MESH:D007890	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	MONDO:0005058	semapv:UnspecifiedMatching	leiomyosarcoma	leiomyosarcoma
EFO_2:0000564	oboInOwl:hasDbXref	MedDRA:10024189	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	NCIT:C3158	semapv:UnspecifiedMatching	leiomyosarcoma	Leiomyosarcoma
EFO_2:0000564	oboInOwl:hasDbXref	OMIM:613488	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	Orphanet:64720	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	SCTID:443719001	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000564	oboInOwl:hasDbXref	UMLS:C0023269	semapv:UnspecifiedMatching	leiomyosarcoma	
EFO_2:0000565	oboInOwl:hasDbXref	DOID:1240	semapv:UnspecifiedMatching	leukemia	leukemia
EFO_2:0000565	oboInOwl:hasDbXref	EFO_2:0000565	semapv:UnspecifiedMatching	leukemia	leukemia
EFO_2:0000565	oboInOwl:hasDbXref	HP:0001909	semapv:UnspecifiedMatching	leukemia	Leucémie
EFO_2:0000565	oboInOwl:hasDbXref	ICD10:C95	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000565	oboInOwl:hasDbXref	ICD9:207	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000565	oboInOwl:hasDbXref	ICD9:208	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000565	oboInOwl:hasDbXref	MESH:D007938	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000565	oboInOwl:hasDbXref	MONDO:0005059	semapv:UnspecifiedMatching	leukemia	leukemia
EFO_2:0000565	oboInOwl:hasDbXref	NCIT:C3161	semapv:UnspecifiedMatching	leukemia	Leukemia
EFO_2:0000565	oboInOwl:hasDbXref	SCTID:93143009	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000565	oboInOwl:hasDbXref	UMLS:C0023418	semapv:UnspecifiedMatching	leukemia	
EFO_2:0000568	oboInOwl:hasDbXref	MO:60	semapv:UnspecifiedMatching	light	
EFO_2:0000568	oboInOwl:hasDbXref	MeSH:D008027	semapv:UnspecifiedMatching	light	
EFO_2:0000568	oboInOwl:hasDbXref	NCIt:C64650	semapv:UnspecifiedMatching	light	
EFO_2:0000568	oboInOwl:hasDbXref	SNOMEDCT:56242006	semapv:UnspecifiedMatching	light	
EFO_2:0000569	oboInOwl:hasDbXref	DOID:3382	semapv:UnspecifiedMatching	liposarcoma	liposarcoma
EFO_2:0000569	oboInOwl:hasDbXref	EFO_2:0000569	semapv:UnspecifiedMatching	liposarcoma	liposarcoma
EFO_2:0000569	oboInOwl:hasDbXref	GARD:0006913	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000569	oboInOwl:hasDbXref	MESH:D008080	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000569	oboInOwl:hasDbXref	MONDO:0005060	semapv:UnspecifiedMatching	liposarcoma	liposarcoma
EFO_2:0000569	oboInOwl:hasDbXref	MedDRA:10024627	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000569	oboInOwl:hasDbXref	NCIT:C3194	semapv:UnspecifiedMatching	liposarcoma	Liposarcoma
EFO_2:0000569	oboInOwl:hasDbXref	Orphanet:69078	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000569	oboInOwl:hasDbXref	SCTID:254829001	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000569	oboInOwl:hasDbXref	UMLS:C0023827	semapv:UnspecifiedMatching	liposarcoma	
EFO_2:0000570	oboInOwl:hasDbXref	DOID:3457	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	invasive lobular carcinoma
EFO_2:0000570	oboInOwl:hasDbXref	MeSH:D018275	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	
EFO_2:0000570	oboInOwl:hasDbXref	NCIt:C3771	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	
EFO_2:0000570	oboInOwl:hasDbXref	SNOMEDCT:189713007	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	
EFO_2:0000570	oboInOwl:hasDbXref	SNOMEDCT:278054005	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	
EFO_2:0000570	oboInOwl:hasDbXref	SNOMEDCT:89740008	semapv:UnspecifiedMatching	obsolete_lobular breast carcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	DOID:3910	semapv:UnspecifiedMatching	lung adenocarcinoma	lung adenocarcinoma
EFO_2:0000571	oboInOwl:hasDbXref	EFO_2:0000571	semapv:UnspecifiedMatching	lung adenocarcinoma	lung adenocarcinoma
EFO_2:0000571	oboInOwl:hasDbXref	EFO_2:0005288	semapv:UnspecifiedMatching	lung adenocarcinoma	non-small cell lung adenocarcinoma
EFO_2:0000571	oboInOwl:hasDbXref	GARD:0005742	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	MESH:C538231	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	MESH:D000077192	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	MONDO:0005061	semapv:UnspecifiedMatching	lung adenocarcinoma	lung adenocarcinoma
EFO_2:0000571	oboInOwl:hasDbXref	NCIT:C3512	semapv:UnspecifiedMatching	lung adenocarcinoma	Lung Adenocarcinoma
EFO_2:0000571	oboInOwl:hasDbXref	OMIM:211980	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	Orphanet:415268	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	SCTID:254626006	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000571	oboInOwl:hasDbXref	UMLS:C0152013	semapv:UnspecifiedMatching	lung adenocarcinoma	
EFO_2:0000572	oboInOwl:hasDbXref	BTO:0000772	semapv:UnspecifiedMatching	lymphoblast	lymphoblast
EFO_2:0000572	oboInOwl:hasDbXref	NCIt:C13013	semapv:UnspecifiedMatching	lymphoblast	
EFO_2:0000572	oboInOwl:hasDbXref	SNOMEDCT:15433008	semapv:UnspecifiedMatching	lymphoblast	
EFO_2:0000574	oboInOwl:hasDbXref	DOID:0060058	semapv:UnspecifiedMatching	lymphoma	lymphoma
EFO_2:0000574	oboInOwl:hasDbXref	EFO_2:0000574	semapv:UnspecifiedMatching	lymphoma	lymphoma
EFO_2:0000574	oboInOwl:hasDbXref	GARD:0011955	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	MESH:D008223	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	MONDO:0005062	semapv:UnspecifiedMatching	lymphoma	lymphoma
EFO_2:0000574	oboInOwl:hasDbXref	MedDRA:10025310	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	NCIT:C3208	semapv:UnspecifiedMatching	lymphoma	Lymphoma
EFO_2:0000574	oboInOwl:hasDbXref	OMIM:605027	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	Orphanet:223735	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	SCTID:118600007	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	SCTID:373168002	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000574	oboInOwl:hasDbXref	UMLS:C0024299	semapv:UnspecifiedMatching	lymphoma	
EFO_2:0000579	oboInOwl:hasDbXref	MO:545	semapv:UnspecifiedMatching	media	
EFO_2:0000579	oboInOwl:hasDbXref	NCIt:C19442	semapv:UnspecifiedMatching	media	
EFO_2:0000579	oboInOwl:hasDbXref	SNOMEDCT:228654009	semapv:UnspecifiedMatching	media	
EFO_2:0000580	oboInOwl:hasDbXref	DOID:5605	semapv:UnspecifiedMatching	medullary breast carcinoma	breast medullary carcinoma
EFO_2:0000580	oboInOwl:hasDbXref	EFO_2:0000580	semapv:UnspecifiedMatching	medullary breast carcinoma	medullary breast carcinoma
EFO_2:0000580	oboInOwl:hasDbXref	MONDO:0005063	semapv:UnspecifiedMatching	medullary breast carcinoma	medullary breast carcinoma
EFO_2:0000580	oboInOwl:hasDbXref	NCIT:C9119	semapv:UnspecifiedMatching	medullary breast carcinoma	Breast Medullary Carcinoma
EFO_2:0000580	oboInOwl:hasDbXref	UMLS:C0860580	semapv:UnspecifiedMatching	medullary breast carcinoma	
EFO_2:0000584	oboInOwl:hasDbXref	DOID:9471	semapv:UnspecifiedMatching	infectious meningitis	meningitis
EFO_2:0000584	oboInOwl:hasDbXref	HP:0001287	semapv:UnspecifiedMatching	infectious meningitis	Menenjit
EFO_2:0000584	oboInOwl:hasDbXref	ICD10:G03	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	ICD9:322	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	MONDO:0004796	semapv:UnspecifiedMatching	infectious meningitis	infectious meningitis
EFO_2:0000584	oboInOwl:hasDbXref	MeSH:D008581	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	MedDRA:10053638	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	NCIT:C79598	semapv:UnspecifiedMatching	infectious meningitis	Infectious Meningitis
EFO_2:0000584	oboInOwl:hasDbXref	NCIt:C79598	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	SCTID:312216007	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	SNOMEDCT:25822001	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000584	oboInOwl:hasDbXref	SNOMEDCT:7180009	semapv:UnspecifiedMatching	infectious meningitis	
EFO_2:0000586	oboInOwl:hasDbXref	CL:0000134	semapv:UnspecifiedMatching	mesenchymal stem cell	mesenchymal stem cell
EFO_2:0000586	oboInOwl:hasDbXref	NCIt:C43423	semapv:UnspecifiedMatching	mesenchymal stem cell	
EFO_2:0000586	oboInOwl:hasDbXref	SNOMEDCT:418124002	semapv:UnspecifiedMatching	mesenchymal stem cell	
EFO_2:0000588	oboInOwl:hasDbXref	EFO_2:0000588	semapv:UnspecifiedMatching	mesothelioma	mesothelioma
EFO_2:0000588	oboInOwl:hasDbXref	ICD10:C45	semapv:UnspecifiedMatching	mesothelioma	
EFO_2:0000588	oboInOwl:hasDbXref	ICD10CM:C45	semapv:UnspecifiedMatching	mesothelioma	
EFO_2:0000588	oboInOwl:hasDbXref	MESH:D008654	semapv:UnspecifiedMatching	mesothelioma	
EFO_2:0000588	oboInOwl:hasDbXref	MONDO:0005065	semapv:UnspecifiedMatching	mesothelioma	mesothelioma
EFO_2:0000588	oboInOwl:hasDbXref	NCIT:C3234	semapv:UnspecifiedMatching	mesothelioma	Mesothelioma
EFO_2:0000588	oboInOwl:hasDbXref	OMIM:156240	semapv:UnspecifiedMatching	mesothelioma	
EFO_2:0000588	oboInOwl:hasDbXref	UMLS:C0025500	semapv:UnspecifiedMatching	mesothelioma	
EFO_2:0000589	oboInOwl:hasDbXref	DOID:0014667	semapv:UnspecifiedMatching	metabolic disease	disease of metabolism
EFO_2:0000589	oboInOwl:hasDbXref	MESH:D008659	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000589	oboInOwl:hasDbXref	MONDO:0005066	semapv:UnspecifiedMatching	metabolic disease	metabolic disease
EFO_2:0000589	oboInOwl:hasDbXref	MeSH:D008659	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000589	oboInOwl:hasDbXref	NCIT:C3235	semapv:UnspecifiedMatching	metabolic disease	Metabolic Disorder
EFO_2:0000589	oboInOwl:hasDbXref	NCIt:C3235	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000589	oboInOwl:hasDbXref	SCTID:75934005	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000589	oboInOwl:hasDbXref	SNOMEDCT:75934005	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000589	oboInOwl:hasDbXref	UMLS:C0025517	semapv:UnspecifiedMatching	metabolic disease	
EFO_2:0000591	oboInOwl:hasDbXref	DOID:700	semapv:UnspecifiedMatching	obsolete_mitochondrial disorder	mitochondrial metabolism disease
EFO_2:0000591	oboInOwl:hasDbXref	MeSH:D028361	semapv:UnspecifiedMatching	obsolete_mitochondrial disorder	
EFO_2:0000592	oboInOwl:hasDbXref	DOID_2:6582	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
EFO_2:0000592	oboInOwl:hasDbXref	NCIt:C5160	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
EFO_2:0000592	oboInOwl:hasDbXref	NCIt:C6939	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
EFO_2:0000592	oboInOwl:hasDbXref	NCIt:C7689	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
EFO_2:0000592	oboInOwl:hasDbXref	NCIt:C7690	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
EFO_2:0000592	oboInOwl:hasDbXref	SNOMEDCT:35232005	semapv:UnspecifiedMatching	obsolete_mixed lobular and ductal breast carcinoma	
